Country,Year,Total,Coal,Oil,Gas,Cement,Flaring,Per Capita
belarus,1996.0,61.734784,5.843289,27.511089,26.229898,0.637069,0.006167,5.9153
belarus,1997.0,61.588415,5.030427,23.728983,30.212889,0.825391,0.006247,5.921437
belarus,1998.0,60.073447,4.776867,23.020487,29.595007,0.913845,0.00625,5.800014
belarus,2000.0,54.905983,4.198119,17.209109,31.337154,0.861909,0.0064,5.353295
belarus,2001.0,54.002981,3.734737,16.43935,31.648289,0.822165,0.006419,5.293782
belarus,2002.0,53.844143,3.227302,16.1294,31.999055,0.981572,0.006444,5.31249
belarus,2003.0,55.087987,3.141653,15.544749,33.599857,1.163838,0.006488,5.472745
belarus,2004.0,58.253531,2.969911,15.873448,36.35386,1.300571,0.006576,5.825521
belarus,2005.0,59.310285,2.962905,15.956987,36.976477,1.466325,0.006601,5.969735
belarus,2006.0,61.743587,2.891988,17.940202,37.419337,1.571658,0.00662,6.252705
belarus,2007.0,60.218141,2.792905,16.007103,37.867797,1.617004,0.006556,6.128458
belarus,2008.0,62.836408,2.62772,17.911161,38.634675,1.808145,0.006549,6.419853
belarus,2009.0,60.577745,2.677129,22.485597,31.819964,1.873716,0.006159,6.208194
belarus,2010.0,62.44512,2.90057,16.326259,39.552602,1.97017,0.006488,6.416851
belarus,2011.0,61.307589,2.975098,17.420518,37.378043,1.966121,0.006295,6.315825
belarus,2012.0,62.545264,5.004252,17.088525,36.816532,2.189102,0.00626,6.452123
belarus,2013.0,64.125556,4.837889,18.704382,36.899736,2.370207,0.006232,6.616928
belarus,2014.0,63.648873,4.634266,18.383719,36.593702,2.653243,0.006188,6.565978
belarus,2015.0,58.798911,4.094111,17.178005,33.956646,2.269358,0.0061,6.061363
belarus,2016.0,58.134483,3.691613,17.313199,33.884933,2.206055,0.006063,5.988239
belarus,2017.0,59.262285,3.882261,17.344519,34.64908,2.227168,0.006106,6.104557
belarus,2018.0,62.094328,3.962831,18.177857,36.750504,2.163325,0.006284,6.404399
belarus,2019.0,62.039493,4.099648,18.036537,36.627932,2.276054,0.006333,6.413033
belarus,2020.0,58.592041,3.777468,17.900204,33.632754,2.302394,0.006232,6.081962
belarus,2021.0,59.602457,3.281815,16.98652,36.052508,2.302394,0.006232,6.222741
belgium,1990.0,120.292644,41.393525,53.486734,19.846452,2.823783,0.084904,12.078108
belgium,1991.0,123.362363,40.122108,56.181465,21.616767,2.880464,0.083542,12.352208
belgium,1992.0,122.48807,38.118491,56.616845,22.204127,3.08858,0.083737,12.228685
belgium,1993.0,121.422702,36.561769,56.112343,23.211648,3.082261,0.083942,12.089394
belgium,1994.0,124.795264,38.01282,57.369931,23.696035,3.17867,0.084182,12.393784
belgium,1995.0,125.933051,36.955415,56.737406,26.304788,3.25531,0.084417,12.47455
belgium,1997.0,123.983505,31.915682,58.606717,27.739841,3.161908,0.093464,12.209263
belgium,1998.0,130.212392,33.213779,60.328377,30.86553,3.174828,0.100208,12.780282
belgium,1999.0,124.704147,28.931275,55.5456715,1841.0,2.8587559999999996,0.1008285,10.781278800000003
belgium,2000.0,126.719535,31.671609,55.732336,33.199089,3.270299,0.165423,12.345606
belgium,2001.0,126.063796,28.289752,59.054505,32.937378,2.957389,0.147747,12.228216
belgium,2002.0,126.860502,28.636592,59.079997,33.255697,2.993247,0.153043,12.250463
belgium,2003.0,128.24564,27.766146,59.783871,34.992026,2.93347,0.111442,12.328289
belgium,2004.0,128.778889,28.251919,59.761685,34.982663,2.837048,0.102442,12.316075
belgium,2005.0,125.636389,26.19595,58.085533,35.641403,2.933953,0.104421,11.946054
belgium,2006.0,123.880438,25.337382,57.114796,35.388414,3.111969,0.130723,11.705635
belgium,2007.0,120.477002,23.158202,55.790293,35.637293,3.087423,0.114941,11.308469
belgium,2008.0,120.175599,23.259024,55.359007,35.690164,3.032533,0.116675,11.203391
belgium,2009.0,107.732357,15.162389,51.219392,36.481952,2.795202,0.117294,9.973966
belgium,2010.0,114.557864,17.526192,51.822056,40.348548,2.582486,0.103191,10.531203
belgium,2011.0,105.020115,16.688971,48.603211,34.579237,2.761552,0.093232,9.585851
belgium,2012.0,102.355635,15.078114,47.514133,34.918198,2.642587,0.092581,9.278791
belgium,2013.0,102.666433,15.331619,47.320428,35.279484,2.541374,0.093725,9.246515
belgium,2014.0,96.887002,14.795505,46.26145,31.003653,2.642982,0.075679,8.668641
belgium,2015.0,101.061722,14.438079,48.197987,33.820641,2.348126,0.088261,8.984619
belgium,2016.0,99.601625,13.543486,47.093541,34.375252,2.4358,0.078277,8.80119
belgium,2017.0,99.126283,13.308096,46.333138,35.030255,2.291409,0.09894,8.707135
belgium,2018.0,99.873631,13.366943,45.714012,36.098185,2.534383,0.121246,8.723658
belgium,2019.0,99.432619,13.192232,45.243127,36.199212,2.819306,0.116104,8.638376
belgium,2020.0,90.368008,10.651276,39.498344,35.856444,2.634278,0.101449,7.816141
belgium,2021.0,95.722285,11.015942,44.567181,35.777219,2.634278,0.101449,8.243806
benin,1990.0,0.579346,0.207068,0.505632,0.073318,0.073714,1587.0,0.112858
benin,1991.0,0.61965,0.207068,0.545936,0.073318,0.073714,1587.0,0.117069
benin,1992.0,0.670946,0.207068,0.597232,0.073318,0.073714,1587.0,0.122934
benin,1993.0,0.807422,0.207068,0.729136,0.073318,0.078286,1587.0,0.141499
benin,1994.0,0.911527,0.207068,0.846384,0.073318,0.065143,1587.0,0.153886
benin,1995.0,0.956267,0.207068,0.875696,0.073318,0.080571,1587.0,0.158152
benin,1996.0,1.183806,0.207068,1.11752,0.073318,0.066286,1587.0,0.190818
benin,1998.0,1.113856,0.207068,1.113856,0.073318,0.21289,1587.0,0.169171
benin,1999.0,1.461936,0.207068,1.461936,0.073318,0.21289,1587.0,0.215352
benin,2000.0,1.472928,0.207068,1.472928,0.073318,0.21289,1587.0,0.210478
benin,2001.0,1.689104,0.207068,1.689104,0.073318,0.21289,1587.0,2339.0
benin,2002.0,2.110055,0.207068,1.952912,0.073318,0.157143,1587.0,0.283923
benin,2003.0,2.393998,0.207068,2.227712,0.073318,0.166286,1587.0,0.312565
benin,2005.0,2.48973,0.207068,2.268016,0.073318,0.221714,1587.0,0.30551
benin,2006.0,3.351106,0.207068,3.125392,0.073318,0.225714,1587.0,0.398816
benin,2007.0,3.93096,0.207068,3.71896,0.073318,0.212,1587.0,0.454564
benin,2009.0,4.224517,0.207068,4.001088,0.073318,0.223429,1587.0,0.460563
benin,2010.0,4.67939,0.207068,4.437104,0.073318,0.242286,1587.0,0.495398
benin,2011.0,4.479719,0.207068,4.246576,0.073318,0.233143,1587.0,0.460574
benin,2012.0,4.402539,0.207068,4.165968,0.073318,0.236571,1587.0,0.439635
benin,2014.0,4.796,0.186864,4.338176,0.05496,0.216,1587.0,0.45182
benin,2015.0,5.328876,0.109991,4.945937,0.058662,0.214286,1587.0,0.487422
benin,2016.0,6.494014,0.212512,6.067584,1340.0,0.210254,1587.0,0.576729
benin,2017.0,6.804151,0.201624,6.316319,0.073318,0.21289,1587.0,0.586728
benin,2018.0,7.434497,0.207068,7.005568,0.03664,0.392289,1587.0,0.622619
benin,2020.0,7.263804,0.245894,6.516549,0.113724,0.387637,1587.0,0.574526
benin,2021.0,7.755815,0.28435,6.960807,0.123021,0.387637,1587.0,0.596744
bosnia and herzegovina,1991.0,13.734281,10.05251,2.812737,0.746242,0.100959,0.021832,3.050445
bosnia and herzegovina,1992.0,15.028713,12.58584,1.59384,0.78776,0.061273,761.510916,3.514888
bosnia and herzegovina,1993.0,12.580576,10.907728,1.344688,0.267472,0.060688,761.510916,3.190625
bosnia and herzegovina,1994.0,3.204952,1.174801,1.61032,0.322064,0.097767,761.510916,0.851853
bosnia and herzegovina,1995.0,3.402028,1.376183,1.654347,0.281825,0.089673,761.510916,0.90708
bosnia and herzegovina,1996.0,4.239503,1.998606,1.7089,0.473065,0.058932,761.510916,1.084896
bosnia and herzegovina,1997.0,8.365765,6.243456,1.762384,0.282128,0.077797,761.510916,2.06677
bosnia and herzegovina,1998.0,10.550597,7.958208,2.154432,0.322432,0.115525,761.510916,2.563899
bosnia and herzegovina,1999.0,10.333251,7.756688,2.132448,0.32976,0.114355,761.510916,2.488133
bosnia and herzegovina,2000.0,13.702201,9.707007,3.300382,0.457878,0.236933,761.510916,3.278548
bosnia and herzegovina,2001.0,13.262811,9.454176,3.245409,0.300365,0.262861,761.510916,3.161627
bosnia and herzegovina,2002.0,14.172601,10.453392,3.099744,0.282128,0.337337,761.510916,3.375707
bosnia and herzegovina,2003.0,14.35812,10.812464,2.850592,0.370064,0.325,761.510916,3.431872
bosnia and herzegovina,2004.0,15.462454,11.090928,3.403856,0.582576,0.385094,761.510916,3.732314
bosnia and herzegovina,2005.0,16.045984,11.849376,3.136384,0.692496,0.367728,761.510916,3.919106
bosnia and herzegovina,2006.0,17.38682,12.894568,3.315223,0.728983,0.448046,761.510916,4.284488
bosnia and herzegovina,2007.0,17.474332,12.688432,3.543088,0.76944,0.473372,761.510916,4.359998
bosnia and herzegovina,2009.0,20.537094,11.849376,2218.0,0.428688,0.385094,1523.0,5.296137
bosnia and herzegovina,2010.0,21.145704,15.869699,4.458316,0.457921,0.359768,761.510916,5.548469
bosnia and herzegovina,2011.0,23.761289,18.48488,4.418784,0.520288,0.337337,761.510916,6.347953
bosnia and herzegovina,2012.0,22.134174,17.232605,4.106665,0.479905,0.315,761.510916,6.023931
bosnia and herzegovina,2013.0,21.801049,17.085232,4.004752,0.373728,0.337337,761.510916,6.026453
bosnia and herzegovina,2014.0,19.311786,14.549744,4.092688,0.34808,0.321274,761.510916,5.407846
bosnia and herzegovina,2015.0,18.460491,13.490848,4.253904,0.406704,0.309035,761.510916,5.238023
bosnia and herzegovina,2016.0,21.730408,16.150912,4.83648,0.42136,0.321656,761.510916,6.242601
bosnia and herzegovina,2017.0,22.156174,16.458688,4.89144,0.458,0.348046,761.510916,6.440698
bosnia and herzegovina,2018.0,22.075036,16.600674,4.639394,0.454411,0.380556,761.510916,6.492411
bosnia and herzegovina,2019.0,20.810377,15.33384,4.682592,0.428688,0.365257,761.510916,6.192254
bosnia and herzegovina,2020.0,20.932949,15.762171,4.379193,0.426328,0.365257,761.510916,6.308132
bosnia and herzegovina,2021.0,13.566311,8.294507,4.41825,0.488297,0.365257,761.510916,4.147523
brazil,1990.0,218.658,37.094715,151.775296,7.483989,11.062,7.554,1.450887
brazil,1991.0,229.394,42.466107,156.700232,7.335661,11.776,7.361,1.496017
brazil,1992.0,233.601,41.203075,163.251665,7.98326,9.77,7.445,1.498395
brazil,1993.0,244.306,42.34261,171.252419,8.72997,10.164,7.576,1.541938
brazil,1994.0,254.002,43.666838,179.161864,8.985299,10.086,8.004,1.577844
brazil,1995.0,268.678,45.582308,190.346969,9.602722,11.528,7.514,1.643136
brazil,1996.0,289.311,46.468484,206.281426,10.60809,13.884,7.821,1.742448
brazil,1997.0,306.949,47.044057,219.832627,11.863316,15.267,8.604,1.821151
brazil,1998.0,317.359,45.590741,229.57814,12.411119,16.175,9.463,1.855469
brazil,1999.0,327.256,46.804688,235.468487,14.068825,16.439,10.123,1.886351
brazil,2000.0,340.183,50.460434,239.488193,18.442373,16.047,10.737,1.934246
brazil,2001.0,346.166,49.426704,241.794706,23.18559,15.227,11.721,1.942441
brazil,2002.0,347.765,50.893148,239.219326,40.2889595,16.175,13.1755,54.16512939285714
brazil,2004.0,361.434,53.832656,239.768252,38.215091,13.273,10.84,1.956637
brazil,2005.0,364.371,50.948421,240.221198,39.619381,14.349,13.877,1.950622
brazil,2006.0,368.871,50.837875,242.248571,42.052554,15.44,12.882,1.953552
brazil,2007.0,390.573,54.989055,256.003342,43.245603,17.2,13.469,2.047249
brazil,2009.0,389.775,43.586053,262.705409,40.958538,19.031,18.434,2.003804
brazil,2010.0,440.269,56.688185,286.079991,55.048824,21.288,15.214,2.242226
brazil,2011.0,462.58,62.292401,303.885017,53.100582,22.845,14.12,2.334078
brazil,2012.0,498.309,61.016471,327.733969,63.39656,24.998,14.761,2.491823
brazil,2013.0,532.418,65.604089,342.338124,74.703787,26.652,16.634,2.639368
brazil,2014.0,557.901,69.033897,356.753378,81.285725,26.908,17.642,2.742072
brazil,2015.0,529.353,69.451663,330.358576,80.464761,25.082,17.604,2.579841
brazil,2016.0,492.748,63.831218,312.939113,69.665669,22.415,17.505,2.382041
brazil,2017.0,497.412678,67.321878,316.425222,70.68779,19.080788,17.505,2.385616
brazil,2018.0,477.10213,65.840737,300.605153,67.417072,16.175,17.505,1462.0
brazil,2019.0,475.104581,61.887745,302.333585,67.121321,19.86493,17.505,2.243357
brazil,2021.0,488.88107,68.229888,296.986854,75.974385,23.792942,17.505,2.281014
bulgaria,1990.0,76.699197,34.726386,26.467954,12.102421,2.142418,0.12458,8.747849
bulgaria,1991.0,61.516959,31.781796,17.437714,10.142163,1.264765,0.089678,7.053354
bulgaria,1992.0,57.366293,31.440894,15.168439,8.871779,1.097097,0.138439,6.617757
bulgaria,1993.0,58.426648,33.046892,15.301223,8.147423,1.1538,0.161285,6.784696
bulgaria,1994.0,56.40459,31.380278,14.658885,8.113976,1.44069,0.154584,6.598212
bulgaria,1995.0,57.951033,31.313478,13.765163,9.974161,1.992658,0.16691,6.8358
bulgaria,1996.0,58.501566,31.471125,13.983885,10.196783,1.960521,0.160083,6.963331
bulgaria,1997.0,55.855871,34.01595,11.349112,8.228438,1.573008,0.145296,6.71428
bulgaria,1998.0,53.174794,32.119868,12.226747,7.150494,1.118431,0.129149,6.457227
bulgaria,1999.0,46.3789,26.603489,12.046053,6.153781,1.223503,0.127103,5.682086
bulgaria,2001.0,48.980165,30.06688,12.226747,6.148541,2555.0,0.124923,6.095957
bulgaria,2002.0,46.155491,27.825167,10.938855,5.54984,1.214714,0.120972,5.78766
bulgaria,2003.0,50.532395,31.196202,11.665234,5.796169,1.272522,0.116259,6.382175
bulgaria,2004.0,49.583352,29.945777,11.71721,5.812426,1.444254,0.118646,6.304051
bulgaria,2005.0,50.654402,29.490967,12.27498,6.567927,1.61809,0.124128,6.481506
bulgaria,2006.0,51.891855,29.995413,12.710369,6.726971,1.549681,0.128637,6.681897
bulgaria,2007.0,55.737583,33.367825,12.515475,6.889115,1.979357,0.139782,7.220797
bulgaria,2008.0,54.076123,32.49231,11.899065,6.7182,1.899687,0.151939,7.045829
bulgaria,2009.0,45.812407,27.278539,11.407991,5.052382,0.982972,0.327154,6.000523
bulgaria,2010.0,47.858926,29.298743,11.00212,5.371912,0.807287,0.374364,6.303636
bulgaria,2011.0,53.174763,34.485745,10.192228,6.148541,0.787298,0.39448,7.04943
bulgaria,2012.0,48.338905,29.417049,10.722759,5.759238,0.981292,0.383022,6.45522
bulgaria,2013.0,42.678602,25.001701,9.714811,5.608733,0.891633,0.412008,5.74319
bulgaria,2014.0,45.266301,26.583342,10.704298,5.589405,0.911123,0.38397,6.140184
bulgaria,2015.0,48.260534,27.680239,11.662452,5.931801,1.105434,0.600375,6.602663
bulgaria,2017.0,47.569757,25.793896,12.338317,6.038602,1.239304,0.877462,6.623075
bulgaria,2018.0,43.616065,22.089263,12.555814,5.781013,1.223503,0.711454,6.128063
bulgaria,2019.0,42.255765,20.767134,13.091638,5.244746,1.1271,0.827004,5.991574
bulgaria,2020.0,36.967113,16.597579,12.141451,5.36171,1.065905,0.684223,5.296774
bulgaria,2021.0,42.56021,20.853566,12.778482,6.06179,1.065905,0.684223,6.180805
canada,1990.0,458.218336,99.152201,212.870748,125.278127,5.823211,11.958214,16.567775
canada,1991.0,449.95972,104.170172,200.768222,124.814875,4.770787,12.153899,16.060949
canada,1992.0,463.75864,106.927432,203.764755,132.083955,4.804072,13.193354,16.359691
canada,1993.0,464.311598,98.917863,206.888046,137.317145,4.892831,13.343511,16.196069
canada,1994.0,478.726314,102.540588,212.176928,140.346661,5.769324,14.632432,16.518519
canada,1995.0,491.386794,104.352372,214.865984,147.504585,6.529322,14.900681,16.776937
canada,1996.0,507.510733,106.282423,221.506054,154.182638,6.185381,16.113817,17.149197
canada,1997.0,521.839964,113.173875,229.519833,152.747893,6.657483,16.269941,17.462915
canada,1998.0,529.649543,119.352135,232.634509,149.465866,6.828347,17.990246,17.570172
canada,1999.0,544.06378,119.696692,235.503992,162.198106,7.118443,16.266312,17.896966
canada,2000.0,566.690447,129.348416,237.661473,172.81718,7.232124,16.249763,18.469011
canada,2001.0,558.777507,126.825289,241.579627,164.84765,6.982743,15.675062,18.023474
canada,2002.0,564.050931,124.207371,242.471456,171.160253,7.148304,16.116984,18.00791
canada,2003.0,581.30532,123.322189,258.360564,173.878669,7.248136,15.548064,18.384422
canada,2004.0,579.592044,115.671275,267.364131,169.898775,7.519955,16.041633,18.162386
canada,2005.0,574.653628,116.76522,261.212721,170.328128,7.613986,15.733328,17.837569
canada,2006.0,568.450936,114.090517,259.34571,168.240515,7.728498,16.088779,17.473665
canada,2007.0,593.515764,118.793126,266.117076,181.886055,7.73102,16.132977,18.060601
canada,2008.0,576.558336,112.63213,257.303248,181.568155,6.988372,15.34164,17.356522
canada,2009.0,543.96759,93.378892,253.572199,174.992114,5.364043,14.39848,16.192443
canada,2010.0,556.560518,95.767083,259.503834,178.294216,6.005436,14.73469,16.387061
canada,2011.0,567.054133,86.722655,261.661005,195.282737,6.020141,14.936635,16.520857
canada,2012.0,568.223147,81.445934,263.709536,198.17249,6.532305,15.818377,16.379141
canada,2013.0,572.613311,78.970095,263.938583,204.540349,5.973037,16.722913,16.330663
canada,2014.0,569.839687,76.685625,256.683199,211.161562,5.911522,16.888576,16.095071
canada,2015.0,574.29819,78.098819,258.061213,213.496439,6.184772,16.132493,16.072321
canada,2016.0,560.525313,73.497136,256.234514,208.265201,6.114245,14.134506,15.521199
canada,2017.0,571.544619,72.688193,260.403026,214.581205,6.827239,14.834711,15.635476
canada,2018.0,584.369116,60.795568,266.964272,231.980501,6.914762,15.549502,15.778726
canada,2019.0,1495.0,58.325705,254.9033565,2543.0,7.125179,15.704195,15.582994
canada,2021.0,545.634517,43.86208,241.659653,235.381822,6.624708,16.056983,14.300468
chile,1990.0,32.891315,10.707394,18.527236,2.612721,0.6592,0.384763,2.465086
chile,1991.0,30.949909,8.627703,19.112834,2.198141,0.7731,0.238132,2.282114
chile,1992.0,31.978344,7.45624,20.818848,2.612432,0.849,0.241824,2.320248
chile,1993.0,33.953348,7.628448,22.819392,2.447552,0.8601,0.197856,2.425519
chile,1994.0,37.516676,9.36152,24.233696,2.630752,0.9353,0.355408,2.640035
chile,1995.0,41.072182,10.311409,26.837513,2.616328,0.9918,0.315132,2.848912
chile,1996.0,47.61114,14.415275,29.25927,2.682252,0.9612,0.293142,3.257582
chile,1997.0,55.433244,18.605792,31.0524,4.528704,0.9459,0.300448,3.74314
chile,1998.0,56.78696,17.7704,31.209952,6.441312,1.1308,0.234496,3.78662
chile,1999.0,60.890176,18.517856,32.155264,9.03176,0.9508,0.234496,4.012159
chile,2000.0,58.09552,14.241968,30.627376,11.918992,1.0104,0.296784,3.784281
chile,2001.0,52.558259,9.263234,28.467588,13.517432,1.0132,0.296805,3.385618
chile,2002.0,54.470908,9.37984,30.323264,13.505504,1.0791,0.1832,3.470857
chile,2003.0,54.86418,9.244272,2543.0,14.736608,1.1133,0.1832,3.459474
chile,2004.0,59.026076,10.281184,31.323536,16.04832,1.1935,0.179536,3.684992
chile,2005.0,60.926496,10.251872,33.826048,15.557344,1.152,0.139232,3.766635
chile,2006.0,63.949324,12.538208,35.734992,14.333568,1.2363,0.106256,3.914967
chile,2007.0,70.683248,13.0072,47.225296,8.764288,1.3164,0.370064,4.284992
chile,2008.0,70.79516,16.733488,47.551392,4.825488,1.3074,0.377392,4.249036
chile,2009.0,65.900503,13.431481,44.929147,6.378671,1.0806,0.080604,3.914855
chile,2010.0,71.310955,16.525485,43.460925,10.226747,1.0465,0.051299,4.193735
chile,2011.0,78.064404,20.84816,45.627792,10.449728,1.0801,0.058624,4.545612
chile,2012.0,79.620823,23.476319,45.164525,9.808976,1.1275,0.043503,4.591274
chile,2013.0,81.736819,25.396312,45.915623,9.292317,1.0857,0.046868,4.668028
chile,2014.0,77.589858,24.388728,43.819832,8.295685,1.0219,0.063713,4.386803
chile,2015.0,81.756505,27.16856,44.35272,9.112368,1.0332,0.089657,4.575038
chile,2016.0,84.243174,27.007344,46.063808,9.951424,1.1203,0.100298,4.658468
chile,2017.0,84.074592,27.738944,45.468272,9.943666,0.8659,0.05781,4.577088
chile,2018.0,84.468694,27.048812,46.56778,9.981166,0.7822,0.088736,4.516692
chile,2019.0,91.961935,31.016986,48.022282,12.051372,0.825329,0.045966,4.830064
chile,2020.0,83.8338,26.051363,45.392067,11.537218,0.825329,0.027824,4.343649
chile,2021.0,85.446923,26.184921,46.81935,11.605704,0.825329,0.011618,4.383426
china,1990.0,2484.85482,1976.684032,927.351072,29.301008,84.5131,3.7330315,2.153806
china,1991.0,2606.096182,2049.920064,356.027216,30.7776,101.305072,3.7330315,2.226241
china,1992.0,2730.787587,2114.714976,385.793018,30.23895,122.445142,3.7330315,2.306772
china,1994.0,3100.002045,2380.585832,423.711771,41.568029,164.376768,3.7330315,2.567743
china,1995.0,3357.908888,2569.753728,468.229888,42.436448,184.6369,3.7330315,2.756577
china,1996.0,3503.233703,2660.401088,510.622368,44.469968,192.853167,3.7330315,2.852102
